State,County,Party,St_FIPS,County_FIPS,Candidate,Percentage,Votes
nh,Greenland County,D,33,,Colin Van Ostern,47.06,1218
nh,Greenland County,Lib,33,,Max Abramson,3.55,92
nh,Greenville County,R,33,,Chris Sununu,47.41,450
nh,Greenville County,D,33,,Colin Van Ostern,44.88,426
nh,Greenville County,Lib,33,,Max Abramson,7.69,73
nh,Groton County,R,33,,Chris Sununu,51.11,161
nh,Groton County,D,33,,Colin Van Ostern,40.63,128
nh,Groton County,Lib,33,,Max Abramson,8.25,26
nh,Hampstead County,R,33,,Chris Sununu,60.94,3243
nh,Hampstead County,D,33,,Colin Van Ostern,35.03,1864
nh,Hampstead County,Lib,33,,Max Abramson,4.02,214
nh,Hampton County,R,33,,Chris Sununu,52.1,5233
nh,Hampton County,D,33,,Colin Van Ostern,44.84,4504
nh,Hampton County,Lib,33,,Max Abramson,3.05,307
nh,Hampton Falls County,R,33,,Chris Sununu,63.7,1004
nh,Hampton Falls County,D,33,,Colin Van Ostern,33.37,526
nh,Hampton Falls County,Lib,33,,Max Abramson,2.91,46
nh,Hancock County,D,33,,Colin Van Ostern,57.51,689
nh,Hancock County,R,33,,Chris Sununu,39.48,473
nh,Hancock County,Lib,33,,Max Abramson,3,36
nh,Hanover County,D,33,,Colin Van Ostern,76.73,5674
nh,Hanover County,R,33,,Chris Sununu,20.59,1523
nh,Hanover County,Lib,33,,Max Abramson,2.66,197
nh,Harrisville County,D,33,,Colin Van Ostern,67.4,459
nh,Harrisville County,R,33,,Chris Sununu,29.66,202
nh,Harrisville County,Lib,33,,Max Abramson,2.93,20
nh,Harts Location County,D,33,,Colin Van Ostern,53.84,21
nh,Harts Location County,R,33,,Chris Sununu,38.46,15
nh,Harts Location County,Lib,33,,Max Abramson,7.69,3
nh,Haverhill County,R,33,,Chris Sununu,57.55,1204
nh,Haverhill County,D,33,,Colin Van Ostern,36.28,759
nh,Haverhill County,Lib,33,,Max Abramson,6.16,129
nh,Hebron County,R,33,,Chris Sununu,62.64,270
nh,Hebron County,D,33,,Colin Van Ostern,36.19,156
nh,Hebron County,Lib,33,,Max Abramson,1.16,5
nh,Henniker County,D,33,,Colin Van Ostern,52.62,1395
nh,Henniker County,R,33,,Chris Sununu,42.54,1128
nh,Henniker County,Lib,33,,Max Abramson,4.82,128
nh,Hill County,R,33,,Chris Sununu,53.25,286
nh,Hill County,D,33,,Colin Van Ostern,37.8,203
nh,Hill County,Lib,33,,Max Abramson,8.93,48
nh,Hillsborough County,R,33,33011,Chris Sununu,49.89,1464
nh,Hillsborough County,D,33,33011,Colin Van Ostern,44.37,1302
nh,Hillsborough County,Lib,33,33011,Max Abramson,5.72,168
nh,Hinsdale County,D,33,,Colin Van Ostern,54.48,924
nh,Hinsdale County,R,33,,Chris Sununu,41.39,702
nh,Hinsdale County,Lib,33,,Max Abramson,4.12,70
nh,Holderness County,D,33,,Colin Van Ostern,55.14,713
nh,Holderness County,R,33,,Chris Sununu,42.15,545
nh,Holderness County,Lib,33,,Max Abramson,2.7,35
nh,Hollis County,R,33,,Chris Sununu,52.32,2671
nh,Hollis County,D,33,,Colin Van Ostern,44.21,2257
nh,Hollis County,Lib,33,,Max Abramson,3.46,177
nh,Hooksett County,R,33,,Chris Sununu,54.49,4331
nh,Hooksett County,D,33,,Colin Van Ostern,41.85,3327
nh,Hooksett County,Lib,33,,Max Abramson,3.64,290
nh,Hopkinton County,D,33,,Colin Van Ostern,57.49,2237
nh,Hopkinton County,R,33,,Chris Sununu,40.01,1557
nh,Hopkinton County,Lib,33,,Max Abramson,2.49,97
nh,Hudson County,R,33,,Chris Sununu,55.74,7157
nh,Hudson County,D,33,,Colin Van Ostern,39.72,5100
nh,Hudson County,Lib,33,,Max Abramson,4.53,582
nh,Jackson County,D,33,,Colin Van Ostern,59.35,406
nh,Jackson County,R,33,,Chris Sununu,39.03,267
nh,Jackson County,Lib,33,,Max Abramson,1.6,11
nh,Jaffrey County,D,33,,Colin Van Ostern,47.2,1300
nh,Jaffrey County,R,33,,Chris Sununu,47.2,1300
nh,Jaffrey County,Lib,33,,Max Abramson,5.59,154
nh,Jefferson County,R,33,,Chris Sununu,55.7,337
nh,Jefferson County,D,33,,Colin Van Ostern,39,236
nh,Jefferson County,Lib,33,,Max Abramson,5.28,32
nh,Keene County,D,33,,Colin Van Ostern,62.18,7491
nh,Keene County,R,33,,Chris Sununu,33.78,4070
nh,Keene County,Lib,33,,Max Abramson,4.03,486
nh,Kensington County,R,33,,Chris Sununu,51.41,710
nh,Kensington County,D,33,,Colin Van Ostern,43.51,601
nh,Kensington County,Lib,33,,Max Abramson,5.06,70
nh,Kingston County,R,33,,Chris Sununu,56.92,2054
nh,Kingston County,D,33,,Colin Van Ostern,36.8,1328
nh,Kingston County,Lib,33,,Max Abramson,6.26,226
nh,Laconia County,R,33,,Chris Sununu,53.06,4194
nh,Laconia County,D,33,,Colin Van Ostern,43.08,3405
nh,Laconia County,Lib,33,,Max Abramson,3.84,304
nh,Lancaster County,R,33,,Chris Sununu,51.51,815
nh,Lancaster County,D,33,,Colin Van Ostern,44.05,697
nh,Lancaster County,Lib,33,,Max Abramson,4.42,70
nh,Landaff County,R,33,,Chris Sununu,53.44,132
nh,Landaff County,D,33,,Colin Van Ostern,43.31,107
nh,Landaff County,Lib,33,,Max Abramson,3.23,8
nh,Langdon County,R,33,,Chris Sununu,52.19,202
nh,Langdon County,D,33,,Colin Van Ostern,46.25,179
nh,Langdon County,Lib,33,,Max Abramson,1.55,6
nh,Lebanon County,D,33,,Colin Van Ostern,65.15,4622
nh,Lebanon County,R,33,,Chris Sununu,31.19,2213
nh,Lebanon County,Lib,33,,Max Abramson,3.65,259
nh,Lee County,D,33,,Colin Van Ostern,80.25,1532
nh,Lee County,R,33,,Chris Sununu,13.88,265
nh,Lee County,Lib,33,,Max Abramson,5.86,112
nh,Lempster County,R,33,,Chris Sununu,60.71,388
nh,Lempster County,D,33,,Colin Van Ostern,36.15,231
nh,Lempster County,Lib,33,,Max Abramson,3.12,20
nh,Lincoln County,D,33,,Colin Van Ostern,47.46,393
nh,Lincoln County,R,33,,Chris Sununu,45.53,377
nh,Lincoln County,Lib,33,,Max Abramson,7,58
nh,Lisbon County,R,33,,Chris Sununu,52.63,370
nh,Lisbon County,D,33,,Colin Van Ostern,40.82,287
nh,Lisbon County,Lib,33,,Max Abramson,6.54,46
nh,Litchfield County,R,33,,Chris Sununu,57.62,2772
nh,Litchfield County,D,33,,Colin Van Ostern,38.48,1851
nh,Litchfield County,Lib,33,,Max Abramson,3.88,187
nh,Littleton County,R,33,,Chris Sununu,50.62,1465
nh,Littleton County,D,33,,Colin Van Ostern,44.57,1290
nh,Littleton County,Lib,33,,Max Abramson,4.8,139
nh,Londonderry County,R,33,,Chris Sununu,55.58,7668
nh,Londonderry County,D,33,,Colin Van Ostern,40.13,5536
nh,Londonderry County,Lib,33,,Max Abramson,4.28,591
nh,Loudon County,R,33,,Chris Sununu,55.24,1791
nh,Loudon County,D,33,,Colin Van Ostern,41.08,1332
nh,Loudon County,Lib,33,,Max Abramson,3.67,119
nh,Lyman County,R,33,,Chris Sununu,52.88,165
nh,Lyman County,D,33,,Colin Van Ostern,43.58,136
nh,Lyman County,Lib,33,,Max Abramson,3.52,11
nh,Lyme County,D,33,,Colin Van Ostern,72.4,824
nh,Lyme County,R,33,,Chris Sununu,25.21,287
nh,Lyme County,Lib,33,,Max Abramson,2.37,27
nh,Lyndeborough County,R,33,,Chris Sununu,48.62,513
nh,Lyndeborough County,D,33,,Colin Van Ostern,45.59,481
nh,Lyndeborough County,Lib,33,,Max Abramson,5.78,61
nh,Madbury County,D,33,,Colin Van Ostern,54.94,622
nh,Madbury County,R,33,,Chris Sununu,41.87,474
nh,Madbury County,Lib,33,,Max Abramson,3.18,36
nh,Madison County,R,33,,Chris Sununu,48.94,718
nh,Madison County,D,33,,Colin Van Ostern,47.51,697
nh,Madison County,Lib,33,,Max Abramson,3.54,52
nh,Manchester County,D,33,,Colin Van Ostern,49.95,23903
nh,Manchester County,R,33,,Chris Sununu,45.45,21749
nh,Manchester County,Lib,33,,Max Abramson,4.58,2194
nh,Marlborough County,D,33,,Colin Van Ostern,61.57,705
nh,Marlborough County,R,33,,Chris Sununu,34.75,398
nh,Marlborough County,Lib,33,,Max Abramson,3.66,42
nh,Marlow County,D,33,,Colin Van Ostern,52.52,229
nh,Marlow County,R,33,,Chris Sununu,44.72,195
nh,Marlow County,Lib,33,,Max Abramson,2.75,12
nh,Mason County,R,33,,Chris Sununu,54.99,457
nh,Mason County,D,33,,Colin Van Ostern,38.14,317
nh,Mason County,Lib,33,,Max Abramson,6.85,57
nh,Meredith County,R,33,,Chris Sununu,54.7,2208
nh,Meredith County,D,33,,Colin Van Ostern,42.26,1706
nh,Meredith County,Lib,33,,Max Abramson,3.02,122
nh,Merrimack County,R,33,33013,Chris Sununu,53.28,7876
nh,Merrimack County,D,33,33013,Colin Van Ostern,42.81,6329
nh,Merrimack County,Lib,33,33013,Max Abramson,3.9,577
nh,Middleton County,R,33,,Chris Sununu,56.52,507
nh,Middleton County,D,33,,Colin Van Ostern,36.23,325
nh,Middleton County,Lib,33,,Max Abramson,7.24,65
nh,Milan County,R,33,,Chris Sununu,52.16,385
nh,Milan County,D,33,,Colin Van Ostern,44.44,328
nh,Milan County,Lib,33,,Max Abramson,3.38,25
nh,Milford County,R,33,,Chris Sununu,48.75,3920
nh,Milford County,D,33,,Colin Van Ostern,45.49,3658
nh,Milford County,Lib,33,,Max Abramson,5.75,463
nh,Millsfield County,R,33,,Chris Sununu,85.71,18
nh,Millsfield County,D,33,,Colin Van Ostern,14.28,3
nh,Millsfield County,Lib,33,,Max Abramson,0,0
nh,Milton County,R,33,,Chris Sununu,56.09,1274
nh,Milton County,D,33,,Colin Van Ostern,38.88,883
nh,Milton County,Lib,33,,Max Abramson,5.01,114
nh,Monroe County,R,33,,Chris Sununu,62.57,301
nh,Monroe County,D,33,,Colin Van Ostern,34.09,164
nh,Monroe County,Lib,33,,Max Abramson,3.32,16
nh,Mont Vernon County,R,33,,Chris Sununu,49.83,759
nh,Mont Vernon County,D,33,,Colin Van Ostern,46.42,707
nh,Mont Vernon County,Lib,33,,Max Abramson,3.74,57
nh,Moultonborough County,R,33,,Chris Sununu,61.53,1950
nh,Moultonborough County,D,33,,Colin Van Ostern,35.65,1130
nh,Moultonborough County,Lib,33,,Max Abramson,2.8,89
nh,Nashua County,D,33,,Colin Van Ostern,51.35,21328
nh,Nashua County,R,33,,Chris Sununu,44.09,18316
nh,Nashua County,Lib,33,,Max Abramson,4.55,1890
nh,Nelson County,D,33,,Colin Van Ostern,58.33,245
nh,Nelson County,R,33,,Chris Sununu,37.14,156
nh,Nelson County,Lib,33,,Max Abramson,4.52,19
nh,New Boston County,R,33,,Chris Sununu,54.78,1826
nh,New Boston County,D,33,,Colin Van Ostern,40.5,1350
nh,New Boston County,Lib,33,,Max Abramson,4.71,157
nh,New Castle County,R,33,,Chris Sununu,49.8,388
nh,New Castle County,D,33,,Colin Van Ostern,48.01,374
nh,New Castle County,Lib,33,,Max Abramson,2.18,17
nh,New Durham County,R,33,,Chris Sununu,57.01,939
nh,New Durham County,D,33,,Colin Van Ostern,37.21,613
nh,New Durham County,Lib,33,,Max Abramson,5.76,95
nh,New Hampton County,R,33,,Chris Sununu,52.18,704
nh,New Hampton County,D,33,,Colin Van Ostern,43.66,589
nh,New Hampton County,Lib,33,,Max Abramson,4.15,56
nh,New Ipswich County,R,33,,Chris Sununu,67.02,1846
nh,New Ipswich County,D,33,,Colin Van Ostern,27.34,753
nh,New Ipswich County,Lib,33,,Max Abramson,5.62,155
nh,New London County,D,33,,Colin Van Ostern,53.68,1537
nh,New London County,R,33,,Chris Sununu,46.31,1326
nh,New London County,Lib,33,,Max Abramson,0,0
nh,Newbury County,R,33,,Chris Sununu,53.21,712
nh,Newbury County,D,33,,Colin Van Ostern,43.87,587
nh,Newbury County,Lib,33,,Max Abramson,2.91,39
nh,Newfields County,R,33,,Chris Sununu,57.37,657
nh,Newfields County,D,33,,Colin Van Ostern,40.96,469
nh,Newfields County,Lib,33,,Max Abramson,1.65,19
nh,Newington County,R,33,,Chris Sununu,53.83,323
nh,Newington County,D,33,,Colin Van Ostern,42.83,257
nh,Newington County,Lib,33,,Max Abramson,3.33,20
nh,Newmarket County,D,33,,Colin Van Ostern,55.75,2968
nh,Newmarket County,R,33,,Chris Sununu,39.07,2080
nh,Newmarket County,Lib,33,,Max Abramson,5.16,275
nh,Newport County,R,33,,Chris Sununu,55.34,1600
nh,Newport County,D,33,,Colin Van Ostern,38.81,1122
nh,Newport County,Lib,33,,Max Abramson,5.84,169
nh,Newton County,R,33,,Chris Sununu,57.28,1514
nh,Newton County,D,33,,Colin Van Ostern,36.81,973
nh,Newton County,Lib,33,,Max Abramson,5.9,156
nh,North Hampton County,R,33,,Chris Sununu,52.43,1639
nh,North Hampton County,D,33,,Colin Van Ostern,44.59,1394
nh,North Hampton County,Lib,33,,Max Abramson,2.97,93
nh,Northfield County,R,33,,Chris Sununu,50.04,1147
nh,Northfield County,D,33,,Colin Van Ostern,44.15,1012
nh,Northfield County,Lib,33,,Max Abramson,5.8,133
nh,Northumberland County,R,33,,Chris Sununu,50.36,485
nh,Northumberland County,D,33,,Colin Van Ostern,43.19,416
nh,Northumberland County,Lib,33,,Max Abramson,6.43,62
nh,Northwood County,R,33,,Chris Sununu,52.68,1355
nh,Northwood County,D,33,,Colin Van Ostern,43,1106
nh,Northwood County,Lib,33,,Max Abramson,4.31,111
nh,Nottingham County,R,33,,Chris Sununu,50.21,1537
nh,Nottingham County,D,33,,Colin Van Ostern,44.33,1357
nh,Nottingham County,Lib,33,,Max Abramson,5.45,167
nh,Orange County,R,33,,Chris Sununu,47.95,82
nh,Orange County,D,33,,Colin Van Ostern,46.78,80
nh,Orange County,Lib,33,,Max Abramson,5.26,9
nh,Orford County,D,33,,Colin Van Ostern,56.16,410
nh,Orford County,R,33,,Chris Sununu,40.41,295
nh,Orford County,Lib,33,,Max Abramson,3.42,25
nh,Ossipee County,R,33,,Chris Sununu,57.44,1235
nh,Ossipee County,D,33,,Colin Van Ostern,38.09,819
nh,Ossipee County,Lib,33,,Max Abramson,4.46,96
nh,Pelham County,R,33,,Chris Sununu,62.67,4668
nh,Pelham County,D,33,,Colin Van Ostern,33.99,2532
nh,Pelham County,Lib,33,,Max Abramson,3.32,248
nh,Pembroke County,D,33,,Colin Van Ostern,47.77,1883
nh,Pembroke County,R,33,,Chris Sununu,47.24,1862
nh,Pembroke County,Lib,33,,Max Abramson,4.97,196
nh,Peterborough County,D,33,,Colin Van Ostern,62.23,2399
nh,Peterborough County,R,33,,Chris Sununu,34.21,1319
nh,Peterborough County,Lib,33,,Max Abramson,3.55,137
nh,Piermont County,D,33,,Colin Van Ostern,48.84,191
nh,Piermont County,R,33,,Chris Sununu,46.54,182
nh,Piermont County,Lib,33,,Max Abramson,4.6,18
nh,Pittsburg County,R,33,,Chris Sununu,68.96,320
nh,Pittsburg County,D,33,,Colin Van Ostern,28.66,133
nh,Pittsburg County,Lib,33,,Max Abramson,2.37,11
nh,Pittsfield County,R,33,,Chris Sununu,53.3,1008
nh,Pittsfield County,D,33,,Colin Van Ostern,39.6,749
nh,Pittsfield County,Lib,33,,Max Abramson,7.08,134
nh,Plainfield County,D,33,,Colin Van Ostern,60.61,888
nh,Plainfield County,R,33,,Chris Sununu,36.04,528
nh,Plainfield County,Lib,33,,Max Abramson,3.34,49
nh,Plaistow County,R,33,,Chris Sununu,59.37,2530
nh,Plaistow County,D,33,,Colin Van Ostern,36.09,1538
nh,Plaistow County,Lib,33,,Max Abramson,4.52,193
nh,Plymouth County,D,33,,Colin Van Ostern,55.88,2069
nh,Plymouth County,R,33,,Chris Sununu,38.7,1433
nh,Plymouth County,Lib,33,,Max Abramson,5.4,200
nh,Portsmouth County,D,33,,Colin Van Ostern,62.52,8107
nh,Portsmouth County,R,33,,Chris Sununu,34.1,4422
nh,Portsmouth County,Lib,33,,Max Abramson,3.37,437
nh,Randolph County,D,33,,Colin Van Ostern,61.2,153
nh,Randolph County,R,33,,Chris Sununu,37.2,93
nh,Randolph County,Lib,33,,Max Abramson,1.6,4
nh,Raymond County,R,33,,Chris Sununu,56.38,2950
nh,Raymond County,D,33,,Colin Van Ostern,38.34,2006
nh,Raymond County,Lib,33,,Max Abramson,5.27,276
nh,Richmond County,R,33,,Chris Sununu,50.31,324
nh,Richmond County,D,33,,Colin Van Ostern,41.61,268
nh,Richmond County,Lib,33,,Max Abramson,8.07,52
nh,Rindge County,R,33,,Chris Sununu,58.81,1989
nh,Rindge County,D,33,,Colin Van Ostern,35.65,1206
nh,Rindge County,Lib,33,,Max Abramson,5.52,187
nh,Rochester County,R,33,,Chris Sununu,50.31,7401
nh,Rochester County,D,33,,Colin Van Ostern,43.91,6460
nh,Rochester County,Lib,33,,Max Abramson,5.76,848
nh,Rollinsford County,D,33,,Colin Van Ostern,48.38,764
nh,Rollinsford County,R,33,,Chris Sununu,47.68,753
nh,Rollinsford County,Lib,33,,Max Abramson,3.92,62
nh,Roxbury County,D,33,,Colin Van Ostern,54.47,67
nh,Roxbury County,R,33,,Chris Sununu,39.83,49
nh,Roxbury County,Lib,33,,Max Abramson,5.69,7
nh,Rumney County,R,33,,Chris Sununu,50.23,433
nh,Rumney County,D,33,,Colin Van Ostern,44.31,382
nh,Rumney County,Lib,33,,Max Abramson,5.45,47
nh,Rye County,R,33,,Chris Sununu,49.45,1982
nh,Rye County,D,33,,Colin Van Ostern,47.97,1923
nh,Rye County,Lib,33,,Max Abramson,2.56,103
nh,Salem County,R,33,,Chris Sununu,60.13,9343
nh,Salem County,D,33,,Colin Van Ostern,35.5,5516
nh,Salem County,Lib,33,,Max Abramson,4.35,677
nh,Salisbury County,R,33,,Chris Sununu,56.79,443
nh,Salisbury County,D,33,,Colin Van Ostern,43.2,337
nh,Salisbury County,Lib,33,,Max Abramson,0,0
nh,Sanbornton County,R,33,,Chris Sununu,51.94,977
nh,Sanbornton County,D,33,,Colin Van Ostern,44.01,828
nh,Sanbornton County,Lib,33,,Max Abramson,4.04,76
nh,Sandown County,R,33,,Chris Sununu,60.74,2100
nh,Sandown County,D,33,,Colin Van Ostern,33.75,1167
nh,Sandown County,Lib,33,,Max Abramson,5.49,190
nh,Sandwich County,D,33,,Colin Van Ostern,57.84,575
nh,Sandwich County,R,33,,Chris Sununu,40.54,403
nh,Sandwich County,Lib,33,,Max Abramson,1.6,16
nh,Seabrook County,R,33,,Chris Sununu,58.3,2520
nh,Seabrook County,D,33,,Colin Van Ostern,36.71,1587
nh,Seabrook County,Lib,33,,Max Abramson,4.97,215
nh,Sharon County,D,33,,Colin Van Ostern,53.3,129
nh,Sharon County,R,33,,Chris Sununu,42.14,102
nh,Sharon County,Lib,33,,Max Abramson,4.54,11
nh,Shelburne County,R,33,,Chris Sununu,47.82,121
nh,Shelburne County,D,33,,Colin Van Ostern,47.03,119
nh,Shelburne County,Lib,33,,Max Abramson,5.13,13
nh,Somersworth County,D,33,,Colin Van Ostern,50.85,2665
nh,Somersworth County,R,33,,Chris Sununu,44.04,2308
nh,Somersworth County,Lib,33,,Max Abramson,5.09,267
nh,South Hampton County,R,33,,Chris Sununu,56.04,315
nh,South Hampton County,D,33,,Colin Van Ostern,42.17,237
nh,South Hampton County,Lib,33,,Max Abramson,1.77,10
nh,Springfield County,R,33,,Chris Sununu,52.17,419
nh,Springfield County,D,33,,Colin Van Ostern,42.34,340
nh,Springfield County,Lib,33,,Max Abramson,5.47,44
nh,Stark County,R,33,,Chris Sununu,51.73,149
nh,Stark County,D,33,,Colin Van Ostern,41.31,119
nh,Stark County,Lib,33,,Max Abramson,6.94,20
nh,Stewartstown County,R,33,,Chris Sununu,57.87,191
nh,Stewartstown County,D,33,,Colin Van Ostern,39.09,129
nh,Stewartstown County,Lib,33,,Max Abramson,3.03,10
nh,Stoddard County,D,33,,Colin Van Ostern,49.01,372
nh,Stoddard County,R,33,,Chris Sununu,47.82,363
nh,Stoddard County,Lib,33,,Max Abramson,3.16,24
nh,Strafford County,R,33,33017,Chris Sununu,51.8,1303
nh,Strafford County,D,33,33017,Colin Van Ostern,44.57,1121
nh,Strafford County,Lib,33,33017,Max Abramson,3.61,91
nh,Stratford County,D,33,,Colin Van Ostern,53.93,144
nh,Stratford County,R,33,,Chris Sununu,39.7,106
nh,Stratford County,Lib,33,,Max Abramson,6.36,17
nh,Stratham County,R,33,,Chris Sununu,51.38,2497
nh,Stratham County,D,33,,Colin Van Ostern,45.68,2220
nh,Stratham County,Lib,33,,Max Abramson,2.92,142
nh,Sugar Hill County,D,33,,Colin Van Ostern,57.48,242
nh,Sugar Hill County,R,33,,Chris Sununu,39.42,166
nh,Sugar Hill County,Lib,33,,Max Abramson,3.08,13
nh,Sullivan County,D,33,33019,Colin Van Ostern,51.52,203
nh,Sullivan County,R,33,33019,Chris Sununu,44.41,175
nh,Sullivan County,Lib,33,33019,Max Abramson,4.06,16
nh,Sunapee County,R,33,,Chris Sununu,53.35,1122
nh,Sunapee County,D,33,,Colin Van Ostern,42.41,892
nh,Sunapee County,Lib,33,,Max Abramson,4.23,89
nh,Surry County,D,33,,Colin Van Ostern,50.09,252
nh,Surry County,R,33,,Chris Sununu,47.51,239
nh,Surry County,Lib,33,,Max Abramson,2.38,12
nh,Sutton County,D,33,,Colin Van Ostern,49.47,611
nh,Sutton County,R,33,,Chris Sununu,46.63,576
nh,Sutton County,Lib,33,,Max Abramson,3.88,48
nh,Swanzey County,R,33,,Chris Sununu,48,1802
nh,Swanzey County,D,33,,Colin Van Ostern,46.96,1763
nh,Swanzey County,Lib,33,,Max Abramson,5.03,189
nh,Tamworth County,R,33,,Chris Sununu,48.27,757
nh,Tamworth County,D,33,,Colin Van Ostern,46.1,723
nh,Tamworth County,Lib,33,,Max Abramson,5.61,88
nh,Temple County,D,33,,Colin Van Ostern,47.36,395
nh,Temple County,R,33,,Chris Sununu,47.24,394
nh,Temple County,Lib,33,,Max Abramson,5.39,45
nh,Thornton County,D,33,,Colin Van Ostern,53.56,789
nh,Thornton County,R,33,,Chris Sununu,39.03,575
nh,Thornton County,Lib,33,,Max Abramson,7.39,109
nh,Tilton County,R,33,,Chris Sununu,47.65,874
nh,Tilton County,D,33,,Colin Van Ostern,47.32,868
nh,Tilton County,Lib,33,,Max Abramson,5.01,92
nh,Troy County,R,33,,Chris Sununu,47.45,466
nh,Troy County,D,33,,Colin Van Ostern,45.41,446
nh,Troy County,Lib,33,,Max Abramson,7.12,70
nh,Tuftonboro County,R,33,,Chris Sununu,59.08,969
nh,Tuftonboro County,D,33,,Colin Van Ostern,38.04,624
nh,Tuftonboro County,Lib,33,,Max Abramson,2.86,47
nh,Unity County,R,33,,Chris Sununu,52.21,401
nh,Unity County,D,33,,Colin Van Ostern,43.48,334
nh,Unity County,Lib,33,,Max Abramson,4.29,33
nh,Wakefield County,R,33,,Chris Sununu,61.32,1657
nh,Wakefield County,D,33,,Colin Van Ostern,32.9,889
nh,Wakefield County,Lib,33,,Max Abramson,5.77,156
nh,Walpole County,D,33,,Colin Van Ostern,55.12,1145
nh,Walpole County,R,33,,Chris Sununu,41.06,853
nh,Walpole County,Lib,33,,Max Abramson,3.8,79
nh,Warner County,D,33,,Colin Van Ostern,51.99,913
nh,Warner County,R,33,,Chris Sununu,44.47,781
nh,Warner County,Lib,33,,Max Abramson,3.53,62
nh,Warren County,R,33,,Chris Sununu,52.53,238
nh,Warren County,D,33,,Colin Van Ostern,43.04,195
nh,Warren County,Lib,33,,Max Abramson,4.41,20
nh,Washington County,R,33,,Chris Sununu,58.64,397
nh,Washington County,D,33,,Colin Van Ostern,38.1,258
nh,Washington County,Lib,33,,Max Abramson,3.24,22
nh,Waterville County,D,33,,Colin Van Ostern,52.29,137
nh,Waterville County,R,33,,Chris Sununu,44.65,117
nh,Waterville County,Lib,33,,Max Abramson,3.05,8
nh,Weare County,R,33,,Chris Sununu,57.02,2849
nh,Weare County,D,33,,Colin Van Ostern,37.73,1885
nh,Weare County,Lib,33,,Max Abramson,5.24,262
nh,Webster County,D,33,,Colin Van Ostern,48.16,552
nh,Webster County,R,33,,Chris Sununu,47.12,540
nh,Webster County,Lib,33,,Max Abramson,4.71,54
nh,Wentworth County,R,33,,Chris Sununu,59.15,307
nh,Wentworth County,D,33,,Colin Van Ostern,37.76,196
nh,Wentworth County,Lib,33,,Max Abramson,3.08,16
nh,Wentworth's Location County,R,33,,Chris Sununu,66.66,12
nh,Wentworth's Location County,D,33,,Colin Van Ostern,27.77,5
nh,Wentworth's Location County,Lib,33,,Max Abramson,5.55,1
nh,Westmoreland County,D,33,,Colin Van Ostern,52.95,528
nh,Westmoreland County,R,33,,Chris Sununu,43.53,434
nh,Westmoreland County,Lib,33,,Max Abramson,3.51,35
nh,Whitefield County,D,33,,Colin Van Ostern,48.64,540
nh,Whitefield County,R,33,,Chris Sununu,45.49,505
nh,Whitefield County,Lib,33,,Max Abramson,5.85,65
nh,Wilmot County,D,33,,Colin Van Ostern,54.87,484
nh,Wilmot County,R,33,,Chris Sununu,42.97,379
nh,Wilmot County,Lib,33,,Max Abramson,2.15,19
nh,Wilton County,D,33,,Colin Van Ostern,48.38,1064
nh,Wilton County,R,33,,Chris Sununu,47.38,1042
nh,Wilton County,Lib,33,,Max Abramson,4.22,93
nh,Winchester County,D,33,,Colin Van Ostern,49.67,853
nh,Winchester County,R,33,,Chris Sununu,42.92,737
nh,Winchester County,Lib,33,,Max Abramson,7.39,127
nh,Windham County,R,33,,Chris Sununu,62.56,5447
nh,Windham County,D,33,,Colin Van Ostern,34.43,2998
nh,Windham County,Lib,33,,Max Abramson,2.99,261
nh,Windsor County,R,33,,Chris Sununu,61.94,70
nh,Windsor County,D,33,,Colin Van Ostern,30.97,35
nh,Windsor County,Lib,33,,Max Abramson,7.07,8
nh,Wolfeboro County,R,33,,Chris Sununu,55.79,2369
nh,Wolfeboro County,D,33,,Colin Van Ostern,41.07,1744
nh,Wolfeboro County,Lib,33,,Max Abramson,3.13,133
nh,Woodstock County,D,33,,Colin Van Ostern,53.67,409
nh,Woodstock County,R,33,,Chris Sununu,40.15,306
nh,Woodstock County,Lib,33,,Max Abramson,6.16,47
or,Baker County,R,41,41001,Bud Pierce,69.9,6012
or,Baker County,D,41,41001,Kate Brown,23.6,2030
or,Baker County,IP,41,41001,Cliff Thomason,2.73,235
or,Baker County,Lib,41,41001,James Foster,2.09,180
or,Baker County,CST,41,41001,Aaron Auer,1.66,143
or,Benton County,D,41,41003,Kate Brown,59.46,27319
or,Benton County,R,41,41003,Bud Pierce,35,16084
or,Benton County,Lib,41,41003,James Foster,2.5,1149
or,Benton County,IP,41,41003,Cliff Thomason,2.32,1070
or,Benton County,CST,41,41003,Aaron Auer,0.69,321
or,Clackamas County,R,41,41005,Bud Pierce,48.83,90515
or,Clackamas County,D,41,41005,Kate Brown,46.33,85882
or,Clackamas County,IP,41,41005,Cliff Thomason,2.11,3918
or,Clackamas County,Lib,41,41005,James Foster,1.9,3531
or,Clackamas County,CST,41,41005,Aaron Auer,0.81,1512
or,Clatsop County,D,41,41007,Kate Brown,50.56,9308
or,Clatsop County,R,41,41007,Bud Pierce,44.04,8107
or,Clatsop County,IP,41,41007,Cliff Thomason,2.42,446
or,Clatsop County,Lib,41,41007,James Foster,2.04,377
or,Clatsop County,CST,41,41007,Aaron Auer,0.92,170
or,Columbia County,R,41,41009,Bud Pierce,49.95,12696
or,Columbia County,D,41,41009,Kate Brown,42.43,10786
or,Columbia County,Lib,41,41009,James Foster,2.98,758
or,Columbia County,IP,41,41009,Cliff Thomason,2.97,755
